country_name,admin1_name,latitude,longitude,aggregation,indicator,value
#country,#adm1+name,#geo+lat,#geo+lon,,#indicator+name,#indicator+num
Congo,Likouala,1.12851,17.90005,none,flood,1.0
Congo,Likouala,1.12851,17.9023,none,flood,1.0
Congo,Likouala,1.12626,17.89556,none,flood,1.0
Congo,Likouala,1.12626,17.89781,none,flood,1.0
Congo,Likouala,1.12626,17.90005,none,flood,1.0
Congo,Likouala,1.12402,17.89556,none,flood,1.0
Congo,Likouala,1.12177,17.89332,none,flood,1.0
Congo,Likouala,1.11953,17.89332,none,flood,1.0
Congo,Likouala,1.11503,17.88883,none,flood,1.0
Congo,Likouala,1.11279,17.88883,none,flood,1.0
Congo,Likouala,1.11054,17.88883,none,flood,1.0
Congo,Likouala,1.1083,17.88658,none,flood,1.0
Congo,Likouala,1.1083,17.88883,none,flood,1.0
Congo,Likouala,1.1083,17.89107,none,flood,1.0
Congo,Likouala,1.10605,17.88433,none,flood,1.0
Congo,Likouala,1.10605,17.88658,none,flood,1.0
Congo,Likouala,1.10605,17.88883,none,flood,1.0
Congo,Likouala,1.1038,17.88433,none,flood,1.0
Congo,Likouala,1.1038,17.88883,none,flood,1.0
Congo,Likouala,1.10156,17.88433,none,flood,1.0
Congo,Likouala,1.09931,17.88658,none,flood,1.0
Congo,Likouala,1.09033,17.87086,none,flood,1.0
Congo,Likouala,1.08808,17.8776,none,flood,1.0
Congo,Likouala,1.08584,17.87535,none,flood,1.0
Congo,Likouala,1.0791,17.86637,none,flood,1.0
Congo,Likouala,1.0791,17.87535,none,flood,1.0
Congo,Likouala,1.07686,17.86412,none,flood,1.0
Congo,Likouala,1.07686,17.86637,none,flood,1.0
Congo,Likouala,1.07686,17.87311,none,flood,1.0
Congo,Likouala,1.07686,17.87535,none,flood,1.0
Congo,Likouala,1.07461,17.86188,none,flood,1.0
Congo,Likouala,1.07461,17.86412,none,flood,1.0
Congo,Likouala,1.07461,17.87311,none,flood,1.0
Congo,Likouala,1.07236,17.86188,none,flood,1.0
Congo,Likouala,1.07012,17.85963,none,flood,1.0
Congo,Likouala,1.06787,17.85738,none,flood,1.0
Congo,Likouala,1.06563,17.85514,none,flood,1.0
Congo,Likouala,1.06338,17.85514,none,flood,1.0
Congo,Likouala,1.06113,17.85289,none,flood,1.0
Congo,Likouala,1.06113,17.85514,none,flood,1.0
Congo,Likouala,1.05889,17.85289,none,flood,1.0
Congo,Likouala,1.05664,17.8484,none,flood,1.0
Congo,Likouala,1.05664,17.85289,none,flood,1.0
Congo,Likouala,1.05664,17.85963,none,flood,1.0
Congo,Likouala,1.0544,17.8484,none,flood,1.0
Congo,Likouala,1.0544,17.85065,none,flood,1.0
Congo,Likouala,1.0544,17.85738,none,flood,1.0
Congo,Likouala,1.05215,17.8484,none,flood,1.0
Congo,Likouala,1.04991,17.84616,none,flood,1.0
Congo,Likouala,1.04991,17.8484,none,flood,1.0
Congo,Likouala,1.04766,17.84616,none,flood,1.0
Congo,Likouala,1.04541,17.84391,none,flood,1.0
Congo,Likouala,1.04317,17.84391,none,flood,1.0
Congo,Likouala,1.04317,17.84616,none,flood,1.0
Congo,Likouala,1.04092,17.84166,none,flood,1.0
Congo,Likouala,1.04092,17.84616,none,flood,1.0
Congo,Likouala,1.03868,17.83942,none,flood,1.0
Congo,Likouala,1.03868,17.84166,none,flood,1.0
Congo,Likouala,1.03868,17.84391,none,flood,1.0
Congo,Likouala,1.03643,17.84166,none,flood,1.0
Congo,Likouala,1.03643,17.8484,none,flood,1.0
Congo,Likouala,1.03419,17.83717,none,flood,1.0
Congo,Likouala,1.03419,17.83942,none,flood,1.0
Congo,Likouala,1.03194,17.83493,none,flood,1.0
Congo,Likouala,1.02969,17.83268,none,flood,1.0
Congo,Likouala,1.02969,17.83493,none,flood,1.0
Congo,Likouala,1.02969,17.83942,none,flood,1.0
Congo,Likouala,1.02969,17.84166,none,flood,1.0
Congo,Likouala,1.02745,17.83268,none,flood,1.0
Congo,Likouala,1.02745,17.83942,none,flood,1.0
Congo,Likouala,1.0252,17.83268,none,flood,1.0
Congo,Likouala,1.0252,17.83717,none,flood,1.0
Congo,Likouala,1.0252,17.83942,none,flood,1.0
Congo,Likouala,1.02296,17.83268,none,flood,1.0
Congo,Likouala,1.02296,17.83493,none,flood,1.0
Congo,Likouala,1.02296,17.83717,none,flood,1.0
Congo,Likouala,1.02296,17.83942,none,flood,1.0
Congo,Likouala,1.02071,17.83044,none,flood,1.0
Congo,Likouala,1.02071,17.83268,none,flood,1.0
Congo,Likouala,1.02071,17.83493,none,flood,1.0
Congo,Likouala,1.01846,17.82819,none,flood,1.0
Congo,Likouala,1.01846,17.83044,none,flood,1.0
Congo,Likouala,1.01846,17.83268,none,flood,1.0
Congo,Likouala,1.01622,17.82819,none,flood,1.0
Congo,Likouala,1.01622,17.83044,none,flood,1.0
Congo,Likouala,1.01622,17.83268,none,flood,1.0
Congo,Likouala,1.01397,17.82819,none,flood,1.0
Congo,Likouala,1.01397,17.83044,none,flood,1.0
Congo,Likouala,1.01173,17.83044,none,flood,1.0
Congo,Likouala,1.00948,17.82819,none,flood,1.0
Congo,Likouala,1.00948,17.83044,none,flood,1.0
Congo,Likouala,1.00724,17.82819,none,flood,1.0
Congo,Likouala,1.00724,17.83044,none,flood,1.0
Congo,Likouala,1.00499,17.83044,none,flood,1.0
Congo,Likouala,1.00274,17.83044,none,flood,1.0
Congo,Likouala,0.99825,17.83268,none,flood,1.0
Congo,Likouala,0.99601,17.83268,none,flood,1.0
Congo,Likouala,0.99376,17.83493,none,flood,1.0
Congo,Likouala,0.99152,17.83044,none,flood,1.0
Congo,Likouala,0.98927,17.83044,none,flood,1.0
Congo,Likouala,0.98927,17.83268,none,flood,1.0
Congo,Likouala,0.98702,17.83044,none,flood,1.0
Congo,Likouala,0.98702,17.83268,none,flood,1.0
Congo,Likouala,0.98702,17.83493,none,flood,1.0
Congo,Likouala,0.98478,17.82819,none,flood,1.0
Congo,Likouala,0.98478,17.83044,none,flood,1.0
Congo,Likouala,0.98478,17.83268,none,flood,1.0
Congo,Likouala,0.98253,17.82819,none,flood,1.0
Congo,Likouala,0.98253,17.83044,none,flood,1.0
Congo,Likouala,0.98029,17.82819,none,flood,1.0
Congo,Likouala,0.98029,17.83044,none,flood,1.0
Congo,Likouala,0.98029,17.83268,none,flood,1.0
Congo,Likouala,0.97804,17.82594,none,flood,1.0
Congo,Likouala,0.97804,17.82819,none,flood,1.0
Congo,Likouala,0.97804,17.83044,none,flood,1.0
Congo,Likouala,0.97579,17.82594,none,flood,1.0
Congo,Likouala,0.97579,17.82819,none,flood,1.0
Congo,Likouala,0.97579,17.83044,none,flood,1.0
Congo,Likouala,0.97355,17.8237,none,flood,1.0
Congo,Likouala,0.97355,17.82594,none,flood,1.0
Congo,Likouala,0.96906,17.82145,none,flood,1.0
Congo,Likouala,0.96681,17.82145,none,flood,1.0
Congo,Likouala,0.96457,17.82145,none,flood,1.0
Congo,Likouala,0.96457,17.83493,none,flood,1.0
Congo,Likouala,0.95109,17.82819,none,flood,1.0
Congo,Likouala,0.94885,17.82819,none,flood,1.0
Congo,Likouala,0.9466,17.83044,none,flood,1.0
Congo,Likouala,0.94435,17.83044,none,flood,1.0
Congo,Likouala,0.94435,17.83268,none,flood,1.0
Congo,Likouala,0.94211,17.83268,none,flood,1.0
Congo,Likouala,0.94211,17.83493,none,flood,1.0
Congo,Likouala,0.93986,17.83268,none,flood,1.0
Congo,Likouala,0.93986,17.83493,none,flood,1.0
Congo,Likouala,0.93762,17.83268,none,flood,1.0
Congo,Likouala,0.93762,17.83493,none,flood,1.0
Congo,Likouala,0.92639,17.83268,none,flood,1.0
Congo,Likouala,0.92639,17.83493,none,flood,1.0
Congo,Likouala,0.92639,17.83717,none,flood,1.0
Congo,Likouala,0.92414,17.83493,none,flood,1.0
Congo,Likouala,0.92414,17.83717,none,flood,1.0
Congo,Likouala,0.9219,17.83493,none,flood,1.0
Congo,Likouala,0.9219,17.83717,none,flood,1.0
Congo,Likouala,0.91965,17.83493,none,flood,1.0
Congo,Likouala,0.91965,17.83717,none,flood,1.0
Congo,Likouala,0.9174,17.83493,none,flood,1.0
Congo,Likouala,0.9174,17.83717,none,flood,1.0
Congo,Likouala,0.9174,17.83942,none,flood,1.0
Congo,Likouala,0.91516,17.83717,none,flood,1.0
Congo,Likouala,0.91516,17.83942,none,flood,1.0
Congo,Likouala,0.91291,17.83942,none,flood,1.0
Congo,Likouala,0.91067,17.83717,none,flood,1.0
Congo,Likouala,0.90842,17.83717,none,flood,1.0
Congo,Likouala,0.8927,17.85289,none,flood,1.0
Congo,Likouala,0.89046,17.84391,none,flood,1.0
Congo,Likouala,0.89046,17.85065,none,flood,1.0
Congo,Likouala,0.89046,17.85289,none,flood,1.0
Congo,Likouala,0.88821,17.85065,none,flood,1.0
Congo,Likouala,0.88821,17.85289,none,flood,1.0
Congo,Likouala,0.88821,17.85514,none,flood,1.0
Congo,Likouala,0.88596,17.85289,none,flood,1.0
Congo,Likouala,0.88596,17.85514,none,flood,1.0
Congo,Likouala,0.88596,17.85738,none,flood,1.0
Congo,Likouala,0.88372,17.84616,none,flood,1.0
Congo,Likouala,0.88372,17.85289,none,flood,1.0
Congo,Likouala,0.88372,17.85514,none,flood,1.0
Congo,Likouala,0.88147,17.8484,none,flood,1.0
Congo,Likouala,0.88147,17.85065,none,flood,1.0
Congo,Likouala,0.87923,17.8484,none,flood,1.0
Congo,Likouala,0.87923,17.85065,none,flood,1.0
Congo,Likouala,0.87923,17.85289,none,flood,1.0
Congo,Likouala,0.87698,17.85065,none,flood,1.0
Congo,Likouala,0.87698,17.85289,none,flood,1.0
Congo,Likouala,0.87698,17.85514,none,flood,1.0
Congo,Likouala,0.87473,17.85289,none,flood,1.0
Congo,Likouala,0.87473,17.85514,none,flood,1.0
Congo,Likouala,0.87473,17.85738,none,flood,1.0
Congo,Likouala,0.87473,17.85963,none,flood,1.0
Congo,Likouala,0.87249,17.85289,none,flood,1.0
Congo,Likouala,0.87249,17.85514,none,flood,1.0
Congo,Likouala,0.87249,17.85738,none,flood,1.0
Congo,Likouala,0.87249,17.85963,none,flood,1.0
Congo,Likouala,0.87249,17.86188,none,flood,1.0
Congo,Likouala,0.87249,17.86412,none,flood,1.0
Congo,Likouala,0.87249,17.86637,none,flood,1.0
Congo,Likouala,0.87024,17.85514,none,flood,1.0
Congo,Likouala,0.87024,17.85738,none,flood,1.0
Congo,Likouala,0.87024,17.85963,none,flood,1.0
Congo,Likouala,0.87024,17.86188,none,flood,1.0
Congo,Likouala,0.87024,17.86412,none,flood,1.0
Congo,Likouala,0.87024,17.86637,none,flood,1.0
Congo,Likouala,0.868,17.85514,none,flood,1.0
Congo,Likouala,0.868,17.85738,none,flood,1.0
Congo,Likouala,0.868,17.85963,none,flood,1.0
Congo,Likouala,0.868,17.86188,none,flood,1.0
Congo,Likouala,0.868,17.86412,none,flood,1.0
Congo,Likouala,0.86575,17.85738,none,flood,1.0
Congo,Likouala,0.86575,17.85963,none,flood,1.0
Congo,Likouala,0.86575,17.86188,none,flood,1.0
Congo,Likouala,0.86575,17.86412,none,flood,1.0
Congo,Likouala,0.86575,17.86637,none,flood,1.0
Congo,Likouala,0.86351,17.85738,none,flood,1.0
Congo,Likouala,0.86351,17.85963,none,flood,1.0
Congo,Likouala,0.86351,17.86188,none,flood,1.0
Congo,Likouala,0.86351,17.86412,none,flood,1.0
Congo,Likouala,0.86351,17.86637,none,flood,1.0
Congo,Likouala,0.86351,17.86861,none,flood,1.0
Congo,Likouala,0.86126,17.85963,none,flood,1.0
Congo,Likouala,0.86126,17.86188,none,flood,1.0
Congo,Likouala,0.86126,17.86412,none,flood,1.0
Congo,Likouala,0.86126,17.86637,none,flood,1.0
Congo,Likouala,0.86126,17.86861,none,flood,1.0
Congo,Likouala,0.85901,17.85963,none,flood,1.0
Congo,Likouala,0.85901,17.86188,none,flood,1.0
Congo,Likouala,0.85901,17.86412,none,flood,1.0
Congo,Likouala,0.85901,17.86637,none,flood,1.0
Congo,Likouala,0.85901,17.86861,none,flood,1.0
Congo,Likouala,0.85677,17.86412,none,flood,1.0
Congo,Likouala,0.85677,17.86637,none,flood,1.0
Congo,Likouala,0.85452,17.86637,none,flood,1.0
Congo,Likouala,0.85452,17.86861,none,flood,1.0
Congo,Likouala,0.85452,17.87086,none,flood,1.0
Congo,Likouala,0.85228,17.86861,none,flood,1.0
Congo,Likouala,0.85228,17.87086,none,flood,1.0
Congo,Likouala,0.85003,17.86637,none,flood,1.0
Congo,Likouala,0.85003,17.86861,none,flood,1.0
Congo,Likouala,0.85003,17.87086,none,flood,1.0
Congo,Likouala,0.85003,17.87311,none,flood,1.0
Congo,Likouala,0.84779,17.86412,none,flood,1.0
Congo,Likouala,0.84779,17.86637,none,flood,1.0
Congo,Likouala,0.84779,17.86861,none,flood,1.0
Congo,Likouala,0.84779,17.87086,none,flood,1.0
Congo,Likouala,0.84779,17.87311,none,flood,1.0
Congo,Likouala,0.84554,17.86637,none,flood,1.0
Congo,Likouala,0.84554,17.86861,none,flood,1.0
Congo,Likouala,0.84554,17.87086,none,flood,1.0
Congo,Likouala,0.84554,17.87311,none,flood,1.0
Congo,Likouala,0.84329,17.86637,none,flood,1.0
Congo,Likouala,0.84329,17.86861,none,flood,1.0
Congo,Likouala,0.84329,17.87086,none,flood,1.0
Congo,Likouala,0.84105,17.86637,none,flood,1.0
Congo,Likouala,0.84105,17.87086,none,flood,1.0
Congo,Likouala,0.84105,17.87984,none,flood,1.0
Congo,Likouala,0.8388,17.87086,none,flood,1.0
Congo,Likouala,0.8388,17.8776,none,flood,1.0
Congo,Likouala,0.83656,17.86861,none,flood,1.0
Congo,Likouala,0.83656,17.87086,none,flood,1.0
Congo,Likouala,0.83656,17.8776,none,flood,1.0
Congo,Likouala,0.83431,17.86861,none,flood,1.0
Congo,Likouala,0.83431,17.8776,none,flood,1.0
Congo,Likouala,0.83206,17.8776,none,flood,1.0
Congo,Likouala,0.82982,17.87086,none,flood,1.0
Congo,Likouala,0.82982,17.87984,none,flood,1.0
Congo,Likouala,0.82982,17.88209,none,flood,1.0
Congo,Likouala,0.82757,17.8776,none,flood,1.0
Congo,Likouala,0.82757,17.87984,none,flood,1.0
Congo,Likouala,0.82757,17.88209,none,flood,1.0
Congo,Likouala,0.82533,17.87984,none,flood,1.0
Congo,Likouala,0.82533,17.88209,none,flood,1.0
Congo,Likouala,0.82308,17.86861,none,flood,1.0
Congo,Likouala,0.82308,17.87984,none,flood,1.0
Congo,Likouala,0.82084,17.88209,none,flood,1.0
Congo,Likouala,0.81634,17.87086,none,flood,1.0
Congo,Likouala,0.8141,17.87086,none,flood,1.0
Congo,Likouala,0.8141,17.87984,none,flood,1.0
Congo,Likouala,0.81185,17.87086,none,flood,1.0
Congo,Likouala,0.81185,17.8776,none,flood,1.0
Congo,Likouala,0.81185,17.87984,none,flood,1.0
Congo,Likouala,0.80961,17.8776,none,flood,1.0
Congo,Likouala,0.80961,17.87984,none,flood,1.0
Congo,Likouala,0.80961,17.88209,none,flood,1.0
Congo,Likouala,0.80736,17.87535,none,flood,1.0
Congo,Likouala,0.80736,17.8776,none,flood,1.0
Congo,Likouala,0.80736,17.87984,none,flood,1.0
Congo,Likouala,0.80736,17.88209,none,flood,1.0
Congo,Likouala,0.80512,17.87535,none,flood,1.0
Congo,Likouala,0.80512,17.8776,none,flood,1.0
Congo,Likouala,0.80512,17.87984,none,flood,1.0
Congo,Likouala,0.80512,17.88209,none,flood,1.0
Congo,Likouala,0.80287,17.87535,none,flood,1.0
Congo,Likouala,0.80287,17.8776,none,flood,1.0
Congo,Likouala,0.80287,17.87984,none,flood,1.0
Congo,Likouala,0.80287,17.88209,none,flood,1.0
Congo,Likouala,0.80062,17.87535,none,flood,1.0
Congo,Likouala,0.80062,17.8776,none,flood,1.0
Congo,Likouala,0.80062,17.87984,none,flood,1.0
Congo,Likouala,0.80062,17.88209,none,flood,1.0
Congo,Likouala,0.79838,17.87535,none,flood,1.0
Congo,Likouala,0.79838,17.88209,none,flood,1.0
Congo,Likouala,0.79838,17.88433,none,flood,1.0
Congo,Likouala,0.79613,17.87311,none,flood,1.0
Congo,Likouala,0.79389,17.87311,none,flood,1.0
Congo,Likouala,0.78939,17.88658,none,flood,1.0
Congo,Likouala,0.78715,17.88658,none,flood,1.0
Congo,Likouala,0.7849,17.86637,none,flood,1.0
Congo,Likouala,0.78266,17.86861,none,flood,1.0
Congo,Likouala,0.78041,17.86637,none,flood,1.0
Congo,Likouala,0.78041,17.86861,none,flood,1.0
Congo,Likouala,0.77817,17.86637,none,flood,1.0
Congo,Likouala,0.77817,17.86861,none,flood,1.0
Congo,Likouala,0.77817,17.87086,none,flood,1.0
Congo,Likouala,0.77592,17.86637,none,flood,1.0
Congo,Likouala,0.77592,17.86861,none,flood,1.0
Congo,Likouala,0.77367,17.86637,none,flood,1.0
Congo,Likouala,0.77367,17.86861,none,flood,1.0
Congo,Likouala,0.77143,17.86637,none,flood,1.0
Congo,Likouala,0.76918,17.86637,none,flood,1.0
Congo,Likouala,0.76245,17.86637,none,flood,1.0
Congo,Likouala,0.7602,17.86637,none,flood,1.0
Congo,Likouala,0.7602,17.87311,none,flood,1.0
Congo,Likouala,0.75571,17.86637,none,flood,1.0
Congo,Likouala,0.75346,17.86637,none,flood,1.0
Congo,Likouala,0.75346,17.87086,none,flood,1.0
Congo,Likouala,0.75122,17.86637,none,flood,1.0
Congo,Likouala,0.75122,17.87086,none,flood,1.0
Congo,Likouala,0.74897,17.86637,none,flood,1.0
Congo,Likouala,0.74897,17.87086,none,flood,1.0
Congo,Likouala,0.74672,17.86637,none,flood,1.0
Congo,Likouala,0.74672,17.87086,none,flood,1.0
Congo,Likouala,0.74448,17.86637,none,flood,1.0
Congo,Likouala,0.74448,17.87086,none,flood,1.0
Congo,Likouala,0.74223,17.86637,none,flood,1.0
Congo,Likouala,0.74223,17.86861,none,flood,1.0
Congo,Likouala,0.73999,17.86637,none,flood,1.0
Congo,Likouala,0.73999,17.86861,none,flood,1.0
Congo,Likouala,0.73774,17.86637,none,flood,1.0
Congo,Likouala,0.73774,17.86861,none,flood,1.0
Congo,Likouala,0.7355,17.86637,none,flood,1.0
Congo,Likouala,0.73325,17.86412,none,flood,1.0
Congo,Likouala,0.731,17.86412,none,flood,1.0
Congo,Likouala,0.72876,17.86412,none,flood,1.0
Congo,Likouala,0.72876,17.86637,none,flood,1.0
Congo,Likouala,0.72651,17.86637,none,flood,1.0
Congo,Likouala,0.72651,17.86861,none,flood,1.0
Congo,Likouala,0.72427,17.86412,none,flood,1.0
Congo,Likouala,0.72427,17.86637,none,flood,1.0
Congo,Likouala,0.72427,17.86861,none,flood,1.0
Congo,Likouala,0.72202,17.86412,none,flood,1.0
Congo,Likouala,0.72202,17.86637,none,flood,1.0
Congo,Likouala,0.72202,17.86861,none,flood,1.0
Congo,Likouala,0.71978,17.86637,none,flood,1.0
Congo,Likouala,0.71978,17.86861,none,flood,1.0
Congo,Likouala,0.71753,17.87086,none,flood,1.0
Congo,Likouala,0.71528,17.86637,none,flood,1.0
Congo,Likouala,0.71528,17.87086,none,flood,1.0
Congo,Likouala,0.71304,17.87086,none,flood,1.0
Congo,Likouala,0.70181,17.86861,none,flood,1.0
Congo,Likouala,0.69956,17.86188,none,flood,1.0
Congo,Likouala,0.69956,17.86637,none,flood,1.0
Congo,Likouala,0.69956,17.86861,none,flood,1.0
Congo,Likouala,0.69732,17.86412,none,flood,1.0
Congo,Likouala,0.69507,17.86188,none,flood,1.0
Congo,Likouala,0.69507,17.86637,none,flood,1.0
Congo,Likouala,0.69283,17.86188,none,flood,1.0
Congo,Likouala,0.69283,17.86412,none,flood,1.0
Congo,Likouala,0.69283,17.86637,none,flood,1.0
Congo,Likouala,0.69283,17.86861,none,flood,1.0
Congo,Likouala,0.65689,17.86637,none,flood,1.0
Congo,Likouala,0.65465,17.86637,none,flood,1.0
Congo,Likouala,0.64791,17.86637,none,flood,1.0
Congo,Likouala,0.63668,17.85738,none,flood,1.0
Congo,Likouala,0.63444,17.85738,none,flood,1.0
Congo,Likouala,0.63219,17.85738,none,flood,1.0
Congo,Likouala,0.63219,17.85963,none,flood,1.0
Congo,Likouala,0.62994,17.85738,none,flood,1.0
Congo,Likouala,0.62545,17.85738,none,flood,1.0
Congo,Likouala,0.60524,17.85738,none,flood,1.0
Congo,Likouala,0.60524,17.85963,none,flood,1.0
Congo,Likouala,0.60299,17.85738,none,flood,1.0
Congo,Likouala,0.60075,17.85963,none,flood,1.0
Congo,Likouala,0.60075,17.86188,none,flood,1.0
Congo,Likouala,0.60075,17.86412,none,flood,1.0
Congo,Likouala,0.5985,17.85963,none,flood,1.0
Congo,Likouala,0.5985,17.86188,none,flood,1.0
Congo,Likouala,0.5985,17.86412,none,flood,1.0
Congo,Likouala,0.59626,17.85963,none,flood,1.0
Congo,Likouala,0.59626,17.86188,none,flood,1.0
Congo,Likouala,0.59626,17.86412,none,flood,1.0
Congo,Likouala,0.59626,17.86637,none,flood,1.0
Congo,Likouala,0.59401,17.86412,none,flood,1.0
Congo,Likouala,0.59401,17.86637,none,flood,1.0
Congo,Likouala,0.58278,17.87984,none,flood,1.0
Congo,Likouala,0.58054,17.87984,none,flood,1.0
Congo,Likouala,0.57829,17.87984,none,flood,1.0
Congo,Likouala,0.57829,17.88209,none,flood,1.0
Congo,Likouala,0.57604,17.87984,none,flood,1.0
Congo,Likouala,0.57604,17.88209,none,flood,1.0
Congo,Likouala,0.5738,17.87984,none,flood,1.0
Congo,Likouala,0.5738,17.88209,none,flood,1.0
Congo,Likouala,0.57155,17.87984,none,flood,1.0
Congo,Likouala,0.57155,17.88209,none,flood,1.0
Congo,Likouala,0.57155,17.88433,none,flood,1.0
Congo,Likouala,0.56931,17.87984,none,flood,1.0
Congo,Likouala,0.56931,17.88209,none,flood,1.0
Congo,Likouala,0.56931,17.88433,none,flood,1.0
Congo,Likouala,0.56931,17.88658,none,flood,1.0
Congo,Likouala,0.56706,17.88658,none,flood,1.0
Congo,Likouala,0.56706,17.88883,none,flood,1.0
Congo,Likouala,0.56482,17.88658,none,flood,1.0
Congo,Likouala,0.56482,17.88883,none,flood,1.0
Congo,Likouala,0.56257,17.88658,none,flood,1.0
Congo,Likouala,0.56257,17.88883,none,flood,1.0
Congo,Likouala,0.56257,17.89107,none,flood,1.0
Congo,Likouala,0.56032,17.88658,none,flood,1.0
Congo,Likouala,0.56032,17.88883,none,flood,1.0
Congo,Likouala,0.55583,17.89556,none,flood,1.0
Congo,Likouala,0.55583,17.89781,none,flood,1.0
Congo,Likouala,0.55359,17.88433,none,flood,1.0
Congo,Likouala,0.54011,17.90904,none,flood,1.0
Congo,Likouala,0.54011,17.91128,none,flood,1.0
Congo,Likouala,0.54011,17.91353,none,flood,1.0
Congo,Likouala,0.54011,17.91578,none,flood,1.0
Congo,Likouala,0.53787,17.91128,none,flood,1.0
Congo,Likouala,0.53787,17.91353,none,flood,1.0
Congo,Likouala,0.53787,17.91578,none,flood,1.0
Congo,Likouala,0.53562,17.91128,none,flood,1.0
Congo,Likouala,0.53562,17.91353,none,flood,1.0
Congo,Likouala,0.53562,17.91578,none,flood,1.0
Congo,Likouala,0.53337,17.91353,none,flood,1.0
Congo,Likouala,0.53337,17.91578,none,flood,1.0
Congo,Likouala,0.52888,17.92251,none,flood,1.0
Congo,Likouala,0.52664,17.92027,none,flood,1.0
Congo,Likouala,0.52664,17.92251,none,flood,1.0
Congo,Likouala,0.52439,17.92251,none,flood,1.0
Congo,Likouala,0.52215,17.92476,none,flood,1.0
Congo,Likouala,0.52215,17.93374,none,flood,1.0
Congo,Likouala,0.52215,17.93599,none,flood,1.0
Congo,Likouala,0.5199,17.9315,none,flood,1.0
Congo,Likouala,0.51541,17.94048,none,flood,1.0
Congo,Likouala,0.51316,17.92925,none,flood,1.0
Congo,Likouala,0.51316,17.9315,none,flood,1.0
Congo,Likouala,0.51092,17.92925,none,flood,1.0
Congo,Likouala,0.51092,17.9315,none,flood,1.0
Congo,Likouala,0.50867,17.9315,none,flood,1.0
Congo,Likouala,0.50867,17.93374,none,flood,1.0
Congo,Likouala,0.50643,17.9315,none,flood,1.0
Congo,Likouala,0.50643,17.93374,none,flood,1.0
Congo,Likouala,0.50418,17.92925,none,flood,1.0
Congo,Likouala,0.50418,17.9315,none,flood,1.0
Congo,Likouala,0.50193,17.9315,none,flood,1.0
Congo,Likouala,0.48621,17.94272,none,flood,1.0
Congo,Likouala,0.48397,17.94048,none,flood,1.0
Congo,Likouala,0.48397,17.94272,none,flood,1.0
Congo,Likouala,0.48172,17.94048,none,flood,1.0
Congo,Likouala,0.48172,17.94272,none,flood,1.0
Congo,Likouala,0.48172,17.94497,none,flood,1.0
Congo,Likouala,0.47948,17.94048,none,flood,1.0
Congo,Likouala,0.47948,17.94272,none,flood,1.0
Congo,Likouala,0.47948,17.94497,none,flood,1.0
Congo,Likouala,0.47723,17.94048,none,flood,1.0
Congo,Likouala,0.47723,17.94272,none,flood,1.0
Congo,Likouala,0.47723,17.94497,none,flood,1.0
Congo,Likouala,0.46376,17.93823,none,flood,1.0
Congo,Likouala,0.46151,17.93823,none,flood,1.0
Congo,Likouala,0.45926,17.93823,none,flood,1.0
Congo,Likouala,0.45926,17.94048,none,flood,1.0
Congo,Likouala,0.45028,17.94272,none,flood,1.0
Congo,Likouala,0.44803,17.94048,none,flood,1.0
Congo,Likouala,0.44803,17.94272,none,flood,1.0
Congo,Likouala,0.44803,17.94497,none,flood,1.0
Congo,Likouala,0.44579,17.94497,none,flood,1.0
Congo,Likouala,0.44354,17.94497,none,flood,1.0
Congo,Likouala,0.4413,17.94722,none,flood,1.0
Congo,Likouala,0.43905,17.94946,none,flood,1.0
Congo,Likouala,0.43681,17.94946,none,flood,1.0
Congo,Likouala,0.40761,17.94722,none,flood,1.0
Congo,Likouala,0.40536,17.94722,none,flood,1.0
Congo,Likouala,0.40312,17.94497,none,flood,1.0
Congo,Likouala,0.40312,17.94722,none,flood,1.0
Congo,Likouala,0.29981,17.89332,none,flood,1.0
Congo,Likouala,0.29981,17.89556,none,flood,1.0
Congo,Likouala,0.29757,17.89107,none,flood,1.0
Congo,Likouala,0.29757,17.89332,none,flood,1.0
Congo,Likouala,0.29532,17.88883,none,flood,1.0
Congo,Likouala,0.29532,17.89107,none,flood,1.0
Congo,Likouala,0.29308,17.88883,none,flood,1.0
Congo,Likouala,0.28858,17.88209,none,flood,1.0
Congo,Likouala,0.28634,17.87535,none,flood,1.0
Congo,Likouala,0.28409,17.85065,none,flood,1.0
Congo,Likouala,0.28409,17.86861,none,flood,1.0
Congo,Likouala,0.28409,17.87086,none,flood,1.0
Congo,Likouala,0.28409,17.87311,none,flood,1.0
Congo,Likouala,0.28409,17.87535,none,flood,1.0
Congo,Likouala,0.28185,17.86637,none,flood,1.0
Congo,Likouala,0.28185,17.86861,none,flood,1.0
Congo,Likouala,0.28185,17.87086,none,flood,1.0
Congo,Likouala,0.28185,17.87311,none,flood,1.0
Congo,Likouala,0.2796,17.86637,none,flood,1.0
Congo,Likouala,0.2796,17.86861,none,flood,1.0
Congo,Likouala,0.27735,17.85963,none,flood,1.0
Congo,Likouala,0.27735,17.86188,none,flood,1.0
Congo,Likouala,0.27735,17.86412,none,flood,1.0
Congo,Likouala,0.27735,17.86637,none,flood,1.0
Congo,Likouala,0.27735,17.86861,none,flood,1.0
Congo,Likouala,0.27511,17.85738,none,flood,1.0
Congo,Likouala,0.27511,17.85963,none,flood,1.0
Congo,Likouala,0.27511,17.86412,none,flood,1.0
Congo,Likouala,0.27286,17.85514,none,flood,1.0
